datetime,BollStatus,open,close,high,low,pos,pDown,pMiddle,pUp,dealOpen
2015-03-10 09:00:00+08:00,duotou,42680.0,42580.0,42690.0,42570.0,0,41734,42369,43004,0
2015-03-10 09:15:00+08:00,duotou,42580.0,42570.0,42640.0,42550.0,0,41806,42399,42993,0
2015-03-10 09:30:00+08:00,duotou,42580.0,42530.0,42600.0,42510.0,0,41885,42428,42970,0
2015-03-10 09:45:00+08:00,duotou,42540.0,42600.0,42610.0,42530.0,0,41969,42458,42946,0
2015-03-10 10:00:00+08:00,duotou,42600.0,42540.0,42600.0,42530.0,0,42080,42487,42894,0
2015-03-10 10:30:00+08:00,panzhen,42520.0,42500.0,42540.0,42420.0,0,42169,42509,42849,0
2015-03-10 10:45:00+08:00,panzhen,42510.0,42560.0,42570.0,42500.0,0,42231,42527,42823,0
2015-03-10 11:00:00+08:00,panzhen,42560.0,42500.0,42560.0,42470.0,0,42282,42540,42798,0
2015-03-10 11:15:00+08:00,panzhen,42490.0,42510.0,42540.0,42490.0,0,42310,42548,42786,0
2015-03-10 13:30:00+08:00,panzhen,42450.0,42480.0,42530.0,42430.0,0,42344,42556,42769,0
2015-03-10 13:45:00+08:00,kongtou,42470.0,42340.0,42480.0,42330.0,0,42352,42558,42763,0
2015-03-10 14:00:00+08:00,kongtou,42330.0,42360.0,42410.0,42290.0,0,42370,42561,42752,0
2015-03-10 14:15:00+08:00,kongtou,42370.0,42330.0,42370.0,42300.0,0,42341,42551,42762,0
2015-03-10 14:30:00+08:00,kongtou,42320.0,42250.0,42330.0,42220.0,0,42302,42541,42781,0
2015-03-10 14:45:00+08:00,kongtou,42240.0,42230.0,42310.0,42220.0,0,42266,42533,42799,0
2015-03-10 21:00:00+08:00,kongtou,42060.0,41940.0,42130.0,41920.0,0,42160,42511,42862,0
2015-03-10 21:15:00+08:00,kongtou,41940.0,42020.0,42020.0,41920.0,0,42092,42487,42881,0
2015-03-10 21:30:00+08:00,kongtou,42020.0,42200.0,42200.0,42020.0,0,42066,42475,42884,0
2015-03-10 21:45:00+08:00,kongtou,42200.0,42090.0,42200.0,42070.0,0,42023,42456,42889,0
2015-03-10 22:00:00+08:00,kongtou,42090.0,42060.0,42100.0,42030.0,0,41981,42435,42889,0
2015-03-10 22:15:00+08:00,kongtou,42060.0,42070.0,42160.0,42020.0,0,41949,42411,42873,0
2015-03-10 22:30:00+08:00,kongtou,42060.0,42100.0,42120.0,42040.0,0,41924,42389,42854,0
2015-03-10 22:45:00+08:00,kongtou,42100.0,42120.0,42190.0,42090.0,0,41906,42368,42830,0
2015-03-10 23:00:00+08:00,kongtou,42110.0,42110.0,42180.0,42100.0,0,41890,42346,42802,0
2015-03-10 23:15:00+08:00,kongtou,42110.0,42120.0,42130.0,42080.0,0,41885,42323,42761,0
2015-03-10 23:30:00+08:00,kongtou,42120.0,42110.0,42140.0,42080.0,0,41882,42300,42719,0
2015-03-10 23:45:00+08:00,panzhen,42120.0,42680.0,42690.0,42090.0,0,41874,42304,42735,0
2015-03-11 00:00:00+08:00,panzhen,42100.0,42050.0,42110.0,42020.0,0,41857,42284,42712,0
2015-03-11 00:15:00+08:00,panzhen,42060.0,42020.0,42060.0,42000.0,0,41837,42265,42692,0
2015-03-11 00:30:00+08:00,panzhen,42020.0,42080.0,42090.0,41950.0,0,41833,42245,42656,0
2015-03-11 00:45:00+08:00,panzhen,42080.0,42090.0,42120.0,42030.0,0,41829,42227,42625,0
2015-03-11 09:00:00+08:00,panzhen,42040.0,42210.0,42220.0,41980.0,0,41833,42216,42599,0
2015-03-11 09:15:00+08:00,panzhen,42200.0,42150.0,42250.0,42140.0,0,41843,42200,42558,0
2015-03-11 09:30:00+08:00,panzhen,42150.0,42190.0,42200.0,42130.0,0,41851,42188,42525,0
2015-03-11 09:45:00+08:00,panzhen,42190.0,42150.0,42210.0,42140.0,0,41863,42175,42486,0
2015-03-11 10:00:00+08:00,panzhen,42160.0,42180.0,42200.0,42160.0,0,41876,42163,42450,0
2015-03-11 10:30:00+08:00,panzhen,42170.0,42150.0,42200.0,42120.0,0,41877,42156,42434,0
2015-03-11 10:45:00+08:00,panzhen,42150.0,42180.0,42200.0,42140.0,0,41882,42149,42415,0
2015-03-11 11:00:00+08:00,panzhen,42190.0,42260.0,42320.0,42190.0,0,41886,42146,42406,0
2015-03-11 11:15:00+08:00,panzhen,42250.0,42240.0,42300.0,42180.0,0,41886,42146,42405,0
2015-03-11 13:30:00+08:00,panzhen,42250.0,42180.0,42260.0,42170.0,0,41886,42144,42402,0
2015-03-11 13:45:00+08:00,panzhen,42170.0,42090.0,42180.0,42080.0,0,41904,42150,42395,0
2015-03-11 14:00:00+08:00,panzhen,42080.0,42130.0,42170.0,42070.0,0,41913,42154,42394,0
2015-03-11 14:15:00+08:00,panzhen,42140.0,42150.0,42200.0,42110.0,0,41912,42152,42392,0
2015-03-11 14:30:00+08:00,panzhen,42160.0,42140.0,42180.0,42120.0,0,41915,42154,42392,0
2015-03-11 14:45:00+08:00,panzhen,42140.0,42080.0,42180.0,42060.0,0,41917,42155,42392,0
2015-03-11 21:00:00+08:00,panzhen,42040.0,42170.0,42230.0,41870.0,0,41923,42158,42393,0
2015-03-11 21:15:00+08:00,panzhen,42160.0,42190.0,42190.0,42090.0,0,41928,42162,42396,0
2015-03-11 21:30:00+08:00,panzhen,42200.0,42140.0,42200.0,42090.0,0,41929,42163,42396,0
2015-03-11 21:45:00+08:00,panzhen,42140.0,42140.0,42170.0,42100.0,0,41931,42164,42397,0
2015-03-11 22:00:00+08:00,panzhen,42140.0,42000.0,42140.0,41950.0,0,41918,42159,42400,0
2015-03-11 22:15:00+08:00,kongtou,42000.0,41840.0,42020.0,41830.0,0,41879,42149,42419,0
2015-03-11 22:30:00+08:00,kongtou,41840.0,41890.0,41930.0,41810.0,0,41928,42118,42309,0
2015-03-11 22:45:00+08:00,kongtou,41900.0,41930.0,41980.0,41870.0,0,41911,42114,42316,0
2015-03-11 23:00:00+08:00,kongtou,41930.0,41920.0,41930.0,41860.0,0,41897,42110,42323,0
2015-03-11 23:15:00+08:00,kongtou,41920.0,41940.0,41950.0,41860.0,0,41882,42105,42327,0
2015-03-11 23:30:00+08:00,kongtou,41940.0,41970.0,41980.0,41910.0,0,41871,42100,42328,0
2015-03-11 23:45:00+08:00,panzhen,41980.0,42100.0,42130.0,41970.0,0,41871,42096,42320,0
2015-03-12 00:00:00+08:00,panzhen,41980.0,42000.0,42070.0,41970.0,0,41864,42090,42316,0
2015-03-12 00:15:00+08:00,panzhen,42000.0,41940.0,42010.0,41920.0,0,41851,42080,42310,0
2015-03-12 00:30:00+08:00,panzhen,41930.0,41940.0,41970.0,41910.0,0,41838,42072,42306,0
2015-03-12 00:45:00+08:00,kongtou,41930.0,41850.0,41940.0,41820.0,0,41815,42060,42304,0
2015-03-12 09:00:00+08:00,kongtou,41830.0,41910.0,41960.0,41820.0,0,41802,42050,42299,0
2015-03-12 09:15:00+08:00,kongtou,41900.0,41950.0,41990.0,41900.0,0,41795,42041,42287,0
2015-03-12 09:30:00+08:00,kongtou,41940.0,41950.0,41980.0,41930.0,0,41797,42030,42262,0
2015-03-12 09:45:00+08:00,kongtou,41950.0,41960.0,41990.0,41910.0,0,41801,42019,42237,0
2015-03-12 10:00:00+08:00,panzhen,41960.0,41960.0,42030.0,41920.0,0,41801,42010,42219,0
2015-03-12 10:30:00+08:00,panzhen,41970.0,41980.0,42020.0,41960.0,0,41799,42006,42213,0
2015-03-12 10:45:00+08:00,panzhen,41970.0,41990.0,42010.0,41960.0,0,41800,42001,42202,0
2015-03-12 11:00:00+08:00,panzhen,41990.0,41980.0,42020.0,41940.0,0,41802,41994,42186,0
2015-03-12 11:15:00+08:00,panzhen,41990.0,41940.0,41990.0,41930.0,0,41802,41986,42170,0
2015-03-12 13:30:00+08:00,panzhen,41960.0,42140.0,42140.0,41960.0,0,41799,41989,42179,0
2015-03-12 13:45:00+08:00,panzhen,42140.0,42130.0,42160.0,42070.0,0,41802,41987,42172,0
2015-03-12 14:00:00+08:00,duotou,42130.0,42240.0,42280.0,42110.0,0,41795,41989,42183,0
2015-03-12 14:15:00+08:00,duotou,42240.0,42240.0,42260.0,42180.0,0,41784,41993,42202,0
2015-03-12 14:30:00+08:00,duotou,42240.0,42540.0,42600.0,42220.0,0,41716,42008,42301,0
2015-03-12 14:45:00+08:00,duotou,42550.0,42560.0,42570.0,42490.0,0,41669,42030,42391,0
2015-03-12 21:00:00+08:00,duotou,42710.0,42670.0,42780.0,42630.0,0,41633,42062,42490,0
2015-03-12 21:15:00+08:00,duotou,42670.0,42680.0,42720.0,42640.0,0,41608,42092,42576,0
2015-03-12 21:30:00+08:00,duotou,42690.0,42690.0,42760.0,42680.0,0,41591,42121,42652,0
2015-03-12 21:45:00+08:00,duotou,42690.0,42670.0,42700.0,42660.0,0,41586,42150,42714,0
2015-03-12 22:00:00+08:00,duotou,42670.0,42570.0,42690.0,42570.0,0,41595,42175,42754,0
2015-03-12 22:15:00+08:00,duotou,42570.0,42570.0,42610.0,42540.0,0,41605,42198,42790,0
2015-03-12 22:30:00+08:00,duotou,42570.0,42490.0,42580.0,42460.0,0,41611,42213,42814,0
2015-03-12 22:45:00+08:00,duotou,42500.0,42440.0,42500.0,42400.0,0,41628,42230,42831,0
2015-03-12 23:00:00+08:00,duotou,42440.0,42450.0,42500.0,42420.0,0,41653,42249,42845,0
2015-03-12 23:15:00+08:00,duotou,42450.0,42480.0,42500.0,42440.0,0,41681,42270,42859,0
2015-03-12 23:30:00+08:00,duotou,42470.0,42450.0,42490.0,42420.0,0,41725,42293,42861,0
2015-03-12 23:45:00+08:00,panzhen,42450.0,41980.0,42480.0,41970.0,0,41735,42296,42857,0
2015-03-13 00:00:00+08:00,panzhen,42440.0,42500.0,42500.0,42440.0,0,41768,42317,42865,0
2015-03-13 00:15:00+08:00,panzhen,42490.0,42520.0,42520.0,42490.0,0,41805,42339,42872,0
2015-03-13 00:30:00+08:00,panzhen,42520.0,42480.0,42530.0,42450.0,0,41845,42359,42872,0
2015-03-13 00:45:00+08:00,panzhen,42480.0,42510.0,42510.0,42460.0,0,41889,42380,42871,0
2015-03-13 09:00:00+08:00,panzhen,42510.0,42560.0,42580.0,42430.0,0,41934,42402,42870,0
2015-03-13 09:15:00+08:00,panzhen,42550.0,42740.0,42830.0,42550.0,0,41976,42431,42886,0
2015-03-13 09:30:00+08:00,panzhen,42750.0,42860.0,42870.0,42710.0,0,42018,42465,42912,0
2015-03-13 09:45:00+08:00,duotou,42870.0,42920.0,42960.0,42850.0,3.0,42075,42503,42931,1
2015-03-13 10:00:00+08:00,duotou,42930.0,42950.0,43000.0,42890.0,3.0,42098,42534,42969,1
2015-03-13 10:30:00+08:00,duotou,42930.0,42820.0,42940.0,42820.0,3.0,42143,42560,42978,1
2015-03-13 10:45:00+08:00,duotou,42830.0,42840.0,42870.0,42810.0,3.0,42173,42583,42994,1
2015-03-13 11:00:00+08:00,duotou,42840.0,42770.0,42840.0,42730.0,3.0,42212,42604,42996,1
2015-03-13 11:15:00+08:00,duotou,42770.0,42770.0,42830.0,42740.0,3.0,42216,42613,43009,1
2015-03-13 13:30:00+08:00,duotou,42760.0,42790.0,42880.0,42750.0,3.0,42220,42621,43023,1
2015-03-13 13:45:00+08:00,duotou,42790.0,42750.0,42840.0,42690.0,3.0,42220,42625,43029,1
2015-03-13 14:00:00+08:00,duotou,42740.0,42770.0,42780.0,42730.0,3.0,42221,42628,43035,1
2015-03-13 14:15:00+08:00,duotou,42780.0,42760.0,42820.0,42740.0,3.0,42221,42631,43041,1
2015-03-13 14:30:00+08:00,duotou,42760.0,42750.0,42800.0,42740.0,3.0,42221,42634,43046,1
2015-03-13 14:45:00+08:00,duotou,42750.0,42840.0,42850.0,42750.0,3.0,42225,42644,43063,1
2015-03-13 21:00:00+08:00,panzhen,42700.0,42680.0,42750.0,42640.0,3.0,42230,42648,43066,1
2015-03-13 21:15:00+08:00,panzhen,42680.0,42610.0,42690.0,42540.0,3.0,42239,42653,43066,1
2015-03-13 21:30:00+08:00,panzhen,42610.0,42560.0,42630.0,42530.0,3.0,42251,42658,43064,1
2015-03-13 21:45:00+08:00,panzhen,42560.0,42540.0,42610.0,42520.0,3.0,42260,42661,43062,1
2015-03-13 22:00:00+08:00,panzhen,42530.0,42520.0,42550.0,42480.0,3.0,42264,42663,43061,1
2015-03-13 22:15:00+08:00,panzhen,42520.0,42550.0,42560.0,42500.0,3.0,42275,42666,43058,1
2015-03-13 22:30:00+08:00,panzhen,42550.0,42550.0,42580.0,42540.0,3.0,42403,42688,42973,1
2015-03-13 22:45:00+08:00,panzhen,42560.0,42530.0,42570.0,42490.0,3.0,42407,42690,42972,1
2015-03-13 23:00:00+08:00,panzhen,42530.0,42470.0,42530.0,42450.0,3.0,42400,42688,42975,1
2015-03-13 23:15:00+08:00,panzhen,42470.0,42480.0,42500.0,42450.0,3.0,42400,42688,42975,1
2015-03-13 23:30:00+08:00,panzhen,42490.0,42550.0,42570.0,42470.0,3.0,42405,42689,42973,1
2015-03-13 23:45:00+08:00,panzhen,42540.0,42450.0,42590.0,42440.0,3.0,42390,42685,42979,1
2015-03-14 00:00:00+08:00,panzhen,42600.0,42600.0,42600.0,42550.0,3.0,42384,42680,42975,1
2015-03-14 00:15:00+08:00,panzhen,42590.0,42660.0,42720.0,42590.0,3.0,42385,42672,42958,1
2015-03-14 00:30:00+08:00,panzhen,42670.0,42670.0,42720.0,42650.0,3.0,42393,42662,42931,1
2015-03-14 00:45:00+08:00,panzhen,42660.0,42660.0,42690.0,42620.0,3.0,42408,42651,42894,1
2015-03-14 23:55:00+08:00,panzhen,42550.0,42600.0,42600.0,42550.0,3.0,42408,42643,42877,1
2015-03-16 09:00:00+08:00,panzhen,42620.0,42550.0,42620.0,42440.0,3.0,42408,42631,42854,1
2015-03-16 09:15:00+08:00,panzhen,42540.0,42520.0,42560.0,42510.0,3.0,42402,42622,42842,1
2015-03-16 09:30:00+08:00,panzhen,42520.0,42520.0,42540.0,42500.0,3.0,42397,42612,42827,1
2015-03-16 09:45:00+08:00,panzhen,42510.0,42570.0,42590.0,42510.0,3.0,42400,42604,42807,1
2015-03-16 10:00:00+08:00,panzhen,42570.0,42680.0,42690.0,42540.0,3.0,42404,42601,42799,1
2015-03-16 10:30:00+08:00,duotou,42670.0,42760.0,42810.0,42660.0,3.0,42404,42601,42797,1
2015-03-16 10:45:00+08:00,duotou,42750.0,42680.0,42770.0,42630.0,3.0,42409,42598,42786,1
2015-03-16 11:00:00+08:00,duotou,42680.0,42740.0,42770.0,42680.0,3.0,42410,42597,42785,1
2015-03-16 11:15:00+08:00,duotou,42750.0,42740.0,42780.0,42710.0,3.0,42423,42593,42764,1
2015-03-16 13:30:00+08:00,duotou,42740.0,42770.0,42780.0,42710.0,3.0,42416,42597,42778,1
2015-03-16 13:45:00+08:00,duotou,42780.0,42750.0,42800.0,42720.0,3.0,42412,42602,42792,1
2015-03-16 14:00:00+08:00,duotou,42750.0,42780.0,42800.0,42720.0,3.0,42410,42611,42812,1
2015-03-16 14:15:00+08:00,duotou,42780.0,42770.0,42780.0,42730.0,3.0,42412,42620,42827,1
2015-03-16 14:30:00+08:00,duotou,42770.0,42800.0,42830.0,42750.0,3.0,42415,42630,42845,1
2015-03-16 14:45:00+08:00,duotou,42800.0,42810.0,42850.0,42770.0,3.0,42417,42640,42863,1
2015-03-16 21:00:00+08:00,panzhen,42600.0,42700.0,42720.0,42560.0,3.0,42425,42646,42867,1
2015-03-16 21:15:00+08:00,panzhen,42710.0,42770.0,42800.0,42690.0,3.0,42434,42655,42876,1
2015-03-16 21:30:00+08:00,duotou,42770.0,42850.0,42950.0,42760.0,3.0,42450,42670,42890,1
2015-03-16 21:45:00+08:00,duotou,42860.0,42840.0,42900.0,42840.0,3.0,42468,42684,42899,1
2015-03-16 22:00:00+08:00,duotou,42840.0,42850.0,42890.0,42830.0,3.0,42478,42695,42913,1
2015-03-16 22:15:00+08:00,duotou,42850.0,42770.0,42860.0,42750.0,3.0,42512,42708,42903,1
2015-03-16 22:30:00+08:00,duotou,42760.0,42760.0,42780.0,42710.0,3.0,42522,42714,42906,1
2015-03-16 22:45:00+08:00,panzhen,42760.0,42710.0,42770.0,42710.0,3.0,42525,42716,42906,1
2015-03-16 23:00:00+08:00,panzhen,42710.0,42810.0,42830.0,42700.0,3.0,42528,42721,42914,1
2015-03-16 23:15:00+08:00,panzhen,42800.0,42820.0,42850.0,42770.0,3.0,42532,42727,42922,1
2015-03-16 23:30:00+08:00,panzhen,42810.0,42830.0,42860.0,42790.0,3.0,42544,42736,42928,1
2015-03-16 23:45:00+08:00,panzhen,42840.0,42760.0,42850.0,42760.0,3.0,42567,42744,42921,1
2015-03-17 00:15:00+08:00,panzhen,42760.0,42790.0,42800.0,42730.0,3.0,42601,42755,42908,1
2015-03-17 00:30:00+08:00,panzhen,42790.0,42750.0,42790.0,42730.0,3.0,42642,42763,42884,1
2015-03-17 00:45:00+08:00,panzhen,42740.0,42740.0,42760.0,42720.0,3.0,42676,42770,42863,1
2015-03-17 09:00:00+08:00,panzhen,42740.0,42870.0,42920.0,42710.0,3.0,42683,42777,42871,1
2015-03-17 09:15:00+08:00,panzhen,42870.0,42760.0,42900.0,42740.0,3.0,42683,42777,42871,1
2015-03-17 09:30:00+08:00,kongtou,42760.0,42690.0,42760.0,42560.0,0.0,42685,42778,42870,1
2015-03-17 09:45:00+08:00,kongtou,42690.0,42650.0,42710.0,42620.0,0.0,42670,42774,42878,1
2015-03-17 10:00:00+08:00,kongtou,42650.0,42630.0,42650.0,42590.0,0.0,42653,42770,42887,1
2015-03-17 10:30:00+08:00,kongtou,42630.0,42630.0,42680.0,42610.0,0.0,42635,42765,42894,1
2015-03-17 10:45:00+08:00,kongtou,42630.0,42640.0,42660.0,42610.0,0.0,42623,42760,42898,1
2015-03-17 11:00:00+08:00,kongtou,42630.0,42620.0,42650.0,42610.0,0.0,42606,42754,42902,1
2015-03-17 11:15:00+08:00,kongtou,42620.0,42570.0,42640.0,42550.0,0.0,42583,42746,42910,1
2015-03-17 13:30:00+08:00,kongtou,42550.0,42400.0,42610.0,42400.0,0.0,42522,42731,42941,1
2015-03-17 13:45:00+08:00,kongtou,42410.0,42360.0,42420.0,42270.0,0.0,42463,42714,42965,1
2015-03-17 14:00:00+08:00,kongtou,42350.0,42400.0,42440.0,42330.0,0.0,42424,42702,42981,1
2015-03-17 14:15:00+08:00,kongtou,42400.0,42400.0,42440.0,42380.0,0.0,42388,42688,42988,1
2015-03-17 14:30:00+08:00,kongtou,42400.0,42440.0,42440.0,42390.0,0.0,42364,42672,42980,1
2015-03-17 14:45:00+08:00,kongtou,42440.0,42430.0,42530.0,42420.0,0.0,42343,42656,42970,1
2015-03-17 21:00:00+08:00,kongtou,42040.0,42200.0,42220.0,42010.0,0.0,42282,42631,42981,1
2015-03-17 21:15:00+08:00,kongtou,42200.0,42170.0,42240.0,42130.0,0.0,42221,42608,42996,1
